ts_code,trade_date,t_pre_close,t_1_close,diff_pct
000926.SZ,2004-07-29,8.2800,8.3800,0.0119
000926.SZ,2005-05-27,6.4800,6.6800,0.0299
000926.SZ,2006-08-09,7.8900,8.0900,0.0247
000926.SZ,2007-05-22,16.2500,32.2000,0.4953
000926.SZ,2008-05-22,8.7100,8.8100,0.0114
000926.SZ,2009-05-21,8.0600,8.1600,0.0123
000926.SZ,2010-04-22,9.7700,9.8700,0.0101
000926.SZ,2012-07-02,9.2400,9.3400,0.0107
000926.SZ,2013-07-10,6.8200,6.9700,0.0215
000926.SZ,2014-05-21,6.4700,6.6700,0.0300
000926.SZ,2016-06-20,11.0700,11.3200,0.0221
000926.SZ,2017-05-11,11.6300,11.8800,0.0210
000926.SZ,2018-05-21,8.3000,8.5000,0.0235
000926.SZ,2019-07-17,6.8600,6.9600,0.0144
000926.SZ,2020-07-13,5.8200,5.9200,0.0169
000926.SZ,2021-07-23,4.2600,4.3100,0.0116
000926.SZ,2024-07-08,2.3400,3.2900,0.2888
000927.SZ,2002-07-29,6.3500,7.1100,0.1069
000927.SZ,2008-08-21,3.6500,3.7000,0.0135
000927.SZ,2025-06-27,2.5500,2.5800,0.0116
000928.SZ,1999-08-13,7.9900,8.1900,0.0244
000928.SZ,2001-06-14,11.9500,12.1100,0.0132
000928.SZ,2017-05-19,9.9100,17.8900,0.4461
000928.SZ,2018-05-18,5.2200,5.3400,0.0225
000928.SZ,2019-06-12,5.8000,5.9200,0.0203
000928.SZ,2020-06-12,4.0300,4.1600,0.0312
000928.SZ,2021-04-30,9.6500,9.7900,0.0143
000928.SZ,2022-05-20,5.9100,6.0600,0.0248
000928.SZ,2022-10-19,5.4600,5.5600,0.0180
000928.SZ,2023-06-06,8.8200,9.0700,0.0276
000928.SZ,2024-06-06,6.0700,6.3400,0.0426
000928.SZ,2025-06-13,6.3400,6.6400,0.0452
000929.SZ,2000-06-09,14.1800,17.0200,0.1669
000929.SZ,2003-05-22,7.5600,10.5800,0.2854
000930.SZ,2000-11-07,23.0400,23.3900,0.0150
000930.SZ,2002-07-12,11.3000,20.3900,0.4458
000930.SZ,2004-11-19,6.4200,7.7500,0.1716
000930.SZ,2005-07-18,4.2300,4.3300,0.0231
000930.SZ,2005-12-07,2.9000,5.7900,0.4991
000930.SZ,2022-06-10,9.2500,9.4900,0.0253
000930.SZ,2023-07-03,7.5300,8.1000,0.0704
000931.SZ,1999-08-12,26.0200,33.8000,0.2302
000932.SZ,2000-07-24,7.2300,9.0900,0.2046
000932.SZ,2002-03-18,5.9200,6.0200,0.0166
000932.SZ,2003-05-22,5.3000,5.4000,0.0185
000932.SZ,2004-04-16,6.0200,6.1200,0.0163
000932.SZ,2005-07-29,4.0100,4.1100,0.0243
000932.SZ,2006-06-23,3.6500,3.7500,0.0267
000932.SZ,2007-06-19,9.3200,9.4200,0.0106
000932.SZ,2019-06-13,4.6700,6.5400,0.2859
000932.SZ,2020-05-18,3.8200,4.0700,0.0614
000932.SZ,2021-05-10,8.2000,8.4100,0.0250
000932.SZ,2022-06-02,5.0400,5.3300,0.0544
000932.SZ,2023-06-30,4.6800,4.9200,0.0488
000932.SZ,2024-06-13,4.7100,4.9400,0.0466
000932.SZ,2025-06-27,4.2900,4.3900,0.0228
000933.SZ,2001-04-11,15.7900,16.1900,0.0247
000933.SZ,2001-12-27,14.2900,14.5900,0.0206
000933.SZ,2002-05-21,13.1500,13.4300,0.0208
000933.SZ,2003-05-30,12.1800,12.5800,0.0318
000933.SZ,2003-12-11,12.2100,12.4900,0.0224
000933.SZ,2004-05-18,14.1100,14.3900,0.0195
000933.SZ,2005-09-09,7.1800,15.8500,0.5470
000933.SZ,2006-06-29,9.2800,9.4800,0.0211
000933.SZ,2007-06-06,25.3000,25.7000,0.0156
000933.SZ,2009-06-19,19.6300,29.6500,0.3379
000933.SZ,2010-05-26,20.0400,28.4200,0.2949
000933.SZ,2011-05-27,14.6200,23.5900,0.3802
000933.SZ,2020-07-01,4.0500,4.1500,0.0241
000933.SZ,2022-05-19,12.3800,12.8300,0.0351
000933.SZ,2023-05-18,14.0400,15.0400,0.0665
000933.SZ,2024-05-16,21.9200,22.7200,0.0352
000933.SZ,2024-12-10,16.9100,17.2100,0.0174
000933.SZ,2025-05-16,16.8500,17.3500,0.0288
000935.SZ,2001-05-30,13.6800,24.7400,0.4470
000935.SZ,2003-08-19,4.8400,4.9000,0.0122
000935.SZ,2021-06-11,12.8400,13.0500,0.0161
000935.SZ,2022-06-10,21.0900,21.3300,0.0113
000935.SZ,2024-06-06,13.4200,13.7600,0.0247
000936.SZ,2001-04-19,22.2200,26.7600,0.1697
000936.SZ,2004-06-16,5.5800,10.1000,0.4475
000936.SZ,2005-05-17,3.1700,3.2700,0.0306
000936.SZ,2006-06-06,3.5400,3.6400,0.0275
000936.SZ,2008-05-21,7.7600,7.8600,0.0127
000936.SZ,2010-10-11,7.0300,11.9500,0.4117
000936.SZ,2013-04-18,3.5600,3.6100,0.0139
000936.SZ,2014-05-09,3.5800,3.6200,0.0110
000936.SZ,2017-05-12,7.1900,7.3100,0.0164
000937.SZ,2002-06-07,11.3600,11.6100,0.0215
000937.SZ,2002-09-17,11.9700,12.1200,0.0124
000937.SZ,2003-06-06,10.9600,11.3600,0.0352
000937.SZ,2004-03-23,11.2800,11.4000,0.0105
000937.SZ,2005-05-16,8.7100,14.4300,0.3964
000937.SZ,2006-04-21,5.4500,5.7000,0.0439
000937.SZ,2007-04-20,11.2800,11.5300,0.0217
000937.SZ,2010-06-30,23.4500,23.9500,0.0209
000937.SZ,2011-05-19,23.2700,47.0300,0.5052
000937.SZ,2012-06-28,14.9500,15.2000,0.0164
000937.SZ,2013-07-08,8.5700,8.8200,0.0283
000937.SZ,2014-06-09,5.7100,5.8100,0.0172
000937.SZ,2015-06-10,9.6700,12.6700,0.2368
000937.SZ,2017-06-21,5.9800,6.0800,0.0164
000937.SZ,2018-06-22,4.1300,4.2300,0.0236
000937.SZ,2019-05-29,3.8800,3.9800,0.0251
000937.SZ,2020-08-12,3.4000,3.5000,0.0286
000937.SZ,2021-08-13,4.2800,4.6800,0.0855
000937.SZ,2022-06-29,7.8900,8.8900,0.1125
000937.SZ,2023-06-30,6.3600,7.3600,0.1359
000937.SZ,2024-06-12,7.3900,7.9900,0.0751
000937.SZ,2024-10-18,6.0200,6.2200,0.0322
000937.SZ,2025-06-13,6.3800,6.9800,0.0860
000938.SZ,2000-05-11,56.5300,90.4500,0.3750
000938.SZ,2018-07-05,44.0600,61.8900,0.2881
000938.SZ,2019-05-27,26.6100,37.4100,0.2887
000938.SZ,2020-08-25,32.3500,45.4400,0.2881
000948.SZ,2001-05-31,25.6600,25.9200,0.0100
000948.SZ,2002-05-31,14.6100,14.8000,0.0128
000948.SZ,2003-05-20,11.1500,11.3500,0.0176
000948.SZ,2005-07-21,3.8900,3.9500,0.0152
000948.SZ,2009-06-30,11.2800,11.5000,0.0191
000948.SZ,2012-04-25,8.3400,9.2500,0.0984
000948.SZ,2019-04-15,12.5000,16.3000,0.2331
000949.SZ,2000-06-13,12.0700,12.2200,0.0123
000949.SZ,2001-06-07,9.4900,19.0800,0.5026
000949.SZ,2004-06-11,5.9500,6.0500,0.0165
000949.SZ,2005-06-20,2.6000,2.7000,0.0370
000949.SZ,2008-04-25,6.3600,7.6600,0.1697
000949.SZ,2011-07-12,6.4200,8.4100,0.2366
000949.SZ,2022-05-13,3.4800,3.5800,0.0279
000950.SZ,2008-04-23,13.9800,17.6800,0.2093
000950.SZ,2009-04-16,14.7500,15.0000,0.0167
000950.SZ,2010-04-16,12.4700,18.7000,0.3332
000950.SZ,2011-08-15,7.7800,7.8800,0.0127
000950.SZ,2012-11-22,4.8900,5.0400,0.0298
000950.SZ,2022-06-28,4.9600,5.0200,0.0120
000951.SZ,2008-06-27,18.6800,24.2800,0.2306
000951.SZ,2011-06-22,17.0200,17.2700,0.0145
000951.SZ,2012-06-06,12.9300,13.1000,0.0130
000951.SZ,2014-06-10,12.2600,12.5300,0.0215
000951.SZ,2015-06-10,25.8300,26.1300,0.0115
000951.SZ,2016-05-13,9.2100,14.9300,0.3831
000951.SZ,2017-05-26,11.8400,12.0700,0.0191
000951.SZ,2018-05-18,13.5100,14.1900,0.0479
000951.SZ,2019-06-28,16.0800,16.5400,0.0278
000951.SZ,2020-06-23,28.6600,29.2100,0.0188
000951.SZ,2021-05-27,30.8000,31.4800,0.0216
000951.SZ,2021-09-29,15.0700,21.1000,0.2858
000951.SZ,2022-05-31,12.9000,13.2000,0.0227
000951.SZ,2024-05-28,15.6500,16.1100,0.0286
000951.SZ,2024-10-29,16.4100,16.7000,0.0174
000951.SZ,2025-06-27,17.3100,17.7100,0.0226
000951.SZ,2025-11-14,17.8800,18.1900,0.0170
000952.SZ,2020-05-29,8.6200,10.3900,0.1704
000953.SZ,2000-04-27,18.7900,22.5500,0.1667
000953.SZ,2002-05-23,8.4000,9.2600,0.0929
000953.SZ,2003-05-27,5.6500,8.5400,0.3384
000955.SZ,2002-06-28,10.3800,11.4500,0.0934
000955.SZ,2006-07-17,2.5900,3.3700,0.2315
000955.SZ,2013-05-20,3.8500,5.0000,0.2300
000957.SZ,2000-06-02,14.2500,25.6500,0.4444
000957.SZ,2004-07-07,4.3600,4.4600,0.0224
000957.SZ,2016-07-27,19.5000,39.5000,0.5063
000957.SZ,2018-07-31,6.4100,6.6100,0.0303
000958.SZ,2003-06-19,7.8800,11.9200,0.3389
000958.SZ,2005-07-12,2.3400,2.3900,0.0209
000958.SZ,2017-05-17,9.8300,19.7500,0.5023
000958.SZ,2018-06-08,4.0200,4.0700,0.0123
000958.SZ,2021-11-15,4.4100,4.4700,0.0134
000958.SZ,2022-11-23,4.2500,4.3100,0.0139
000958.SZ,2023-07-11,4.3500,4.4100,0.0136
000958.SZ,2024-05-27,4.4400,4.5000,0.0133
000958.SZ,2025-07-01,6.7700,6.8400,0.0102
000958.SZ,2025-11-05,6.6100,6.7200,0.0164
000959.SZ,2000-06-20,8.8700,9.1000,0.0253
000959.SZ,2001-05-28,10.1800,10.4300,0.0240
000959.SZ,2002-06-14,6.7300,6.9600,0.0330
000959.SZ,2003-05-30,6.3800,6.6100,0.0348
000959.SZ,2004-05-31,5.6900,5.9900,0.0501
000959.SZ,2005-06-23,3.5500,3.9500,0.1013
000959.SZ,2006-04-05,2.8500,3.1500,0.0952
000959.SZ,2007-06-18,7.0000,7.1600,0.0223
000959.SZ,2008-06-10,5.5900,5.8000,0.0362
000959.SZ,2009-07-23,6.5000,6.6000,0.0152
000959.SZ,2010-05-20,3.8400,3.9400,0.0254
000959.SZ,2011-11-21,4.3200,4.4200,0.0226
000959.SZ,2021-12-08,6.8900,6.9900,0.0143
000959.SZ,2022-09-27,3.6600,3.7400,0.0214
000959.SZ,2024-07-17,2.7500,2.7800,0.0108
000960.SZ,2000-07-18,11.9100,12.1500,0.0198
000960.SZ,2004-10-18,6.9400,10.4100,0.3333
000960.SZ,2005-06-10,6.0900,6.2900,0.0318
000960.SZ,2006-05-17,8.1400,8.3900,0.0298
000960.SZ,2008-04-29,32.3300,38.9000,0.1689
000960.SZ,2010-01-27,28.4700,32.9800,0.1367
000960.SZ,2011-06-21,25.9100,28.6200,0.0947
000960.SZ,2024-05-22,17.2100,17.4700,0.0149
000960.SZ,2025-05-12,13.9200,14.1100,0.0135
000962.SZ,2000-08-28,34.1200,61.4200,0.4445
000962.SZ,2001-09-11,23.3300,28.0400,0.1680
000962.SZ,2005-04-29,4.7400,4.8100,0.0146
000962.SZ,2011-11-02,16.8600,18.3200,0.0797
000963.SZ,2002-07-11,14.9600,29.9600,0.5007
000963.SZ,2005-07-22,4.5700,4.6700,0.0214
000963.SZ,2006-07-13,7.7600,7.8900,0.0165
000963.SZ,2006-11-01,5.1100,7.3000,0.3000
000963.SZ,2007-04-27,12.7000,12.8600,0.0124
000963.SZ,2010-05-28,27.4500,27.7800,0.0119
000963.SZ,2010-10-25,26.2100,26.5400,0.0124
000963.SZ,2014-06-26,50.6500,51.3500,0.0136
000963.SZ,2015-05-08,64.7600,65.6800,0.0140
000963.SZ,2016-06-16,65.1400,66.3900,0.0188
000963.SZ,2017-05-24,45.5800,92.5000,0.5072
000963.SZ,2018-06-13,49.2700,74.6300,0.3398
000963.SZ,2019-06-21,24.5100,29.7400,0.1759
000963.SZ,2020-06-17,23.5500,23.8300,0.0117
000963.SZ,2024-05-28,31.3500,31.9300,0.0182
000963.SZ,2024-09-20,27.2300,27.5800,0.0127
000963.SZ,2025-06-05,44.0400,44.6200,0.0130
000965.SZ,2002-06-11,8.5200,9.3800,0.0917
000965.SZ,2009-05-15,9.9700,14.9500,0.3331
000965.SZ,2012-05-21,4.9000,7.3500,0.3333
000965.SZ,2018-05-21,5.2300,5.7600,0.0920
000965.SZ,2019-06-06,3.7100,3.7900,0.0211
000966.SZ,2000-06-23,13.5100,13.6600,0.0110
000966.SZ,2001-06-15,13.5100,16.4100,0.1767
000966.SZ,2002-06-20,8.4100,8.5100,0.0118
000966.SZ,2004-07-12,6.7000,6.8200,0.0176
000966.SZ,2005-05-31,3.0200,3.1200,0.0321
000966.SZ,2007-06-13,10.1500,10.2600,0.0107
000966.SZ,2016-06-23,6.8500,13.9600,0.5093
000966.SZ,2017-06-22,4.8600,4.9500,0.0182
000966.SZ,2019-07-05,5.4800,5.5400,0.0108
000966.SZ,2020-07-09,3.9600,4.1200,0.0388
000966.SZ,2025-07-15,4.7400,4.8100,0.0146
000967.SZ,2008-06-06,5.9200,8.8800,0.3333
000967.SZ,2013-06-28,6.0400,7.2700,0.1692
000967.SZ,2016-07-05,14.7100,22.1100,0.3347
000967.SZ,2017-06-23,10.4900,15.7600,0.3344
000967.SZ,2018-06-29,8.7000,8.7900,0.0102
000967.SZ,2019-07-12,7.0700,7.1700,0.0139
000967.SZ,2020-07-10,8.4700,8.5800,0.0128
000967.SZ,2021-07-08,6.6200,6.7400,0.0178
000967.SZ,2022-07-20,5.0600,5.1600,0.0194
000967.SZ,2023-07-18,5.1100,5.2200,0.0211
000967.SZ,2024-07-16,4.0200,4.1400,0.0290
000967.SZ,2025-07-28,7.0100,7.2000,0.0264
000968.SZ,2004-10-25,10.6100,10.9900,0.0346
000968.SZ,2007-05-25,14.3300,14.4800,0.0104
000968.SZ,2008-05-16,30.5700,39.8400,0.2327
000968.SZ,2009-04-15,16.6500,16.8500,0.0119
000968.SZ,2024-07-11,5.8400,6.0100,0.0283
000969.SZ,2001-04-11,29.6000,47.5900,0.3780
000969.SZ,2002-06-17,12.8100,12.9500,0.0108
000969.SZ,2003-06-10,10.6400,10.8000,0.0148
000969.SZ,2004-06-09,12.0600,12.2300,0.0139
000969.SZ,2005-04-22,6.1100,8.1100,0.2466
000969.SZ,2006-05-30,8.1300,9.0200,0.0987
000969.SZ,2008-05-30,23.0600,25.4500,0.0939
000969.SZ,2010-04-28,19.0700,34.4200,0.4460
000969.SZ,2013-05-13,9.8600,9.9800,0.0120
000969.SZ,2023-05-30,8.7700,8.8900,0.0135
000969.SZ,2024-06-27,7.9200,8.0000,0.0100
000969.SZ,2025-06-18,12.9100,13.1100,0.0153
000970.SZ,2001-04-19,30.6100,55.3000,0.4465
000970.SZ,2002-04-30,15.5000,23.3500,0.3362
000970.SZ,2004-03-16,12.2300,12.5300,0.0239
000970.SZ,2004-09-22,6.0800,12.2700,0.5045
000970.SZ,2005-05-13,5.7100,5.7700,0.0104
000970.SZ,2013-06-03,16.3400,32.8800,0.5030
000970.SZ,2022-02-24,12.7100,13.8700,0.0836
000972.SZ,2005-06-21,6.4400,6.5400,0.0153
000972.SZ,2007-05-28,17.2000,31.0000,0.4452
000972.SZ,2008-06-10,13.3100,17.3300,0.2320
000973.SZ,2002-04-03,11.7700,11.9500,0.0151
000973.SZ,2003-05-20,8.7200,8.9300,0.0235
000973.SZ,2004-03-19,7.4600,7.6700,0.0274
000973.SZ,2004-03-30,7.3700,7.7200,0.0453
000973.SZ,2005-07-15,2.9300,3.0700,0.0456
000973.SZ,2006-06-06,2.4200,3.6400,0.3352
000973.SZ,2012-06-08,5.1200,7.7100,0.3359
000973.SZ,2013-06-21,3.8500,3.9000,0.0128
000973.SZ,2024-06-18,3.7500,3.8200,0.0183
000975.SZ,2001-09-26,13.3200,21.3100,0.3749
000975.SZ,2003-06-27,8.3100,8.4600,0.0177
000975.SZ,2004-07-08,3.9100,7.0500,0.4454
000975.SZ,2005-07-01,2.6400,2.6800,0.0149
000975.SZ,2008-01-24,12.3100,18.3000,0.3273
000975.SZ,2013-04-19,10.0400,10.1800,0.0138
000975.SZ,2014-03-19,8.2700,8.4700,0.0236
000975.SZ,2015-05-08,18.3400,18.5500,0.0113
000975.SZ,2016-03-17,11.2500,11.4500,0.0175
000975.SZ,2018-06-01,11.2800,15.9900,0.2946
000975.SZ,2019-06-14,13.1900,13.3900,0.0149
000975.SZ,2020-04-29,16.0900,16.2900,0.0123
000975.SZ,2020-09-24,10.4900,14.6900,0.2859
000975.SZ,2021-04-30,8.8100,9.0600,0.0276
000975.SZ,2022-05-13,8.7400,8.9900,0.0278
000975.SZ,2023-03-30,12.5200,12.8000,0.0219
000975.SZ,2024-05-10,18.7200,19.0000,0.0147
000975.SZ,2025-05-20,19.3400,19.7000,0.0183
000975.SZ,2026-04-24,27.7300,28.2100,0.0170
000977.SZ,2014-05-13,24.5100,49.0900,0.5007
000977.SZ,2015-04-27,35.6600,71.3900,0.5005
000977.SZ,2017-07-27,15.1500,16.5400,0.0840
000977.SZ,2020-03-19,40.4700,43.7200,0.0743
000978.SZ,2001-04-26,18.4200,27.8900,0.3395
000978.SZ,2002-05-24,15.7100,15.9100,0.0126
000978.SZ,2003-05-23,16.3900,16.6000,0.0127
000978.SZ,2005-06-09,5.8600,6.0200,0.0266
000978.SZ,2006-06-07,8.6800,8.8600,0.0203
000978.SZ,2009-05-21,10.1200,10.4200,0.0288
000978.SZ,2010-05-28,9.8700,12.9900,0.2402
000978.SZ,2012-05-24,8.0300,8.1300,0.0123
000978.SZ,2018-06-07,6.7700,6.8400,0.0102
000978.SZ,2019-06-19,5.4800,5.5600,0.0144
000980.SZ,2007-04-20,8.7100,13.0700,0.3336
000980.SZ,2013-05-09,4.8700,4.9300,0.0122
000981.SZ,2001-06-14,26.2800,26.6800,0.0150
000981.SZ,2003-07-07,9.2400,9.3400,0.0107
000981.SZ,2011-08-26,4.7500,5.5500,0.1441
000981.SZ,2013-07-04,6.9700,7.0800,0.0155
000981.SZ,2014-07-21,7.9500,8.0700,0.0149
000981.SZ,2015-11-13,7.5700,22.7000,0.6665
000981.SZ,2018-06-19,8.7800,9.4800,0.0738
000981.SZ,2022-02-25,2.1000,3.5000,0.4000
000983.SZ,2001-10-17,8.4400,8.5400,0.0117
000983.SZ,2002-06-24,7.9900,8.0900,0.0124
000983.SZ,2003-06-09,8.2200,8.3200,0.0120
000983.SZ,2004-06-16,10.8700,11.0700,0.0181
000983.SZ,2005-05-19,8.0200,12.3300,0.3496
000983.SZ,2006-05-31,8.8700,9.2700,0.0431
000983.SZ,2007-05-25,23.0700,23.4700,0.0170
000983.SZ,2008-09-12,10.6200,21.3000,0.5014
000983.SZ,2009-05-27,25.2800,25.7000,0.0163
000983.SZ,2010-06-02,22.3800,29.3000,0.2362
000983.SZ,2011-07-05,24.9100,25.4100,0.0197
000983.SZ,2012-06-15,15.8900,16.0900,0.0124
000983.SZ,2019-06-26,6.1800,6.4800,0.0463
000983.SZ,2020-06-24,3.7600,4.9900,0.2465
000983.SZ,2021-07-16,7.9800,8.0800,0.0124
000983.SZ,2022-07-13,11.8700,12.6700,0.0631
000983.SZ,2023-06-21,9.2600,10.4600,0.1147
000983.SZ,2024-07-12,9.1900,9.9900,0.0801
000983.SZ,2025-07-11,6.5700,6.7900,0.0324
000985.SZ,2006-10-16,8.6800,9.7800,0.1125
000985.SZ,2010-07-12,11.7100,11.8900,0.0151
000985.SZ,2018-06-14,15.6400,15.8200,0.0114
000985.SZ,2020-06-29,12.5900,12.7500,0.0125
000987.SZ,2003-05-23,7.0300,7.1300,0.0140
000987.SZ,2004-06-04,5.6200,5.7300,0.0192
000987.SZ,2005-08-11,6.1900,6.3100,0.0190
000987.SZ,2006-07-11,11.3200,11.4900,0.0148
000987.SZ,2008-07-29,18.3800,27.9400,0.3422
000987.SZ,2009-06-26,19.0700,19.4000,0.0170
000987.SZ,2010-05-26,23.1200,23.4200,0.0128
000987.SZ,2011-07-22,23.7800,24.1800,0.0165
000987.SZ,2012-06-26,14.0100,14.5100,0.0345
000987.SZ,2013-06-06,10.4000,10.9000,0.0459
000987.SZ,2014-08-15,9.3700,9.8700,0.0507
000987.SZ,2015-05-29,38.4800,38.9800,0.0128
000987.SZ,2016-06-14,12.4500,18.8800,0.3406
000987.SZ,2020-05-20,12.4200,12.5900,0.0135
000987.SZ,2021-08-25,8.6300,11.9000,0.2748
000987.SZ,2022-06-23,6.8100,9.3900,0.2748
000987.SZ,2023-06-26,6.2600,6.4300,0.0264
000987.SZ,2024-05-30,5.3400,5.5100,0.0309
000987.SZ,2025-07-03,6.6100,6.7800,0.0251
000987.SZ,2025-11-12,7.7600,7.8500,0.0115
000988.SZ,2003-04-07,15.3800,30.8800,0.5019
000988.SZ,2004-04-06,12.2700,16.0500,0.2355
000988.SZ,2008-04-29,9.9700,10.9800,0.0920
000988.SZ,2009-09-29,11.3300,12.7000,0.1079
000988.SZ,2012-07-13,7.0900,14.3300,0.5052
000989.SZ,2001-05-14,24.9500,25.3500,0.0158
000989.SZ,2002-05-23,15.7500,16.0000,0.0156
000989.SZ,2002-10-18,12.4500,16.1900,0.2310
000989.SZ,2003-05-23,11.7300,12.0600,0.0274
000989.SZ,2004-05-12,7.4200,9.1000,0.1846
000989.SZ,2005-04-21,6.3700,6.6700,0.0450
000989.SZ,2006-05-22,5.5700,5.7700,0.0347
000989.SZ,2008-05-29,10.8500,13.3200,0.1854
000989.SZ,2009-06-03,10.4600,10.8600,0.0368
000989.SZ,2010-06-21,12.5900,12.9900,0.0308
000989.SZ,2011-06-03,11.8900,12.2900,0.0325
000989.SZ,2012-05-31,14.8900,15.2900,0.0262
000989.SZ,2013-06-27,11.3000,11.5000,0.0174
000989.SZ,2014-05-28,12.4500,13.0500,0.0460
000989.SZ,2016-05-27,20.7600,24.2700,0.1446
000989.SZ,2017-06-07,18.0900,18.4900,0.0216
000989.SZ,2018-06-13,20.3600,20.7600,0.0193
000989.SZ,2019-06-11,8.4200,8.8100,0.0443
000989.SZ,2020-06-01,9.2500,9.6400,0.0405
000989.SZ,2021-04-20,8.4700,8.8600,0.0440
000989.SZ,2022-06-01,8.6400,9.0300,0.0432
000989.SZ,2023-06-06,13.8300,14.2300,0.0281
000989.SZ,2024-05-28,7.3900,7.7900,0.0513
000989.SZ,2025-05-08,8.3400,8.6400,0.0347
000990.SZ,2001-04-03,24.5500,36.9300,0.3352
000990.SZ,2005-04-26,4.7400,4.8000,0.0125
000990.SZ,2006-04-20,4.1200,5.7100,0.2785
000990.SZ,2010-07-09,9.8600,9.9600,0.0100
000990.SZ,2018-06-07,13.5500,13.7000,0.0109
000990.SZ,2019-12-17,13.8000,14.0800,0.0199
000990.SZ,2023-06-09,7.8000,7.9100,0.0139
000993.SZ,2011-08-26,7.7100,7.8300,0.0153
000993.SZ,2024-05-16,10.2300,10.4300,0.0192
000995.SZ,2003-05-20,7.4800,8.2300,0.0911
000997.SZ,2002-06-07,20.3800,20.6800,0.0145
000997.SZ,2003-07-11,14.4000,14.7000,0.0204
000997.SZ,2004-05-26,9.4700,18.9400,0.5000
000997.SZ,2005-05-26,7.8700,10.3500,0.2396
000997.SZ,2006-06-06,9.5500,11.9900,0.2035
000997.SZ,2007-05-18,11.8600,14.3300,0.1724
000997.SZ,2008-04-10,10.7500,10.9000,0.0138
000997.SZ,2015-06-08,40.5300,72.9500,0.4444
000997.SZ,2019-08-07,16.7000,17.0000,0.0176
000997.SZ,2021-07-08,16.0900,16.4400,0.0213
000997.SZ,2022-07-13,12.4100,12.6600,0.0197
000997.SZ,2023-10-11,19.1600,19.4300,0.0139
000997.SZ,2024-07-30,12.6000,12.8200,0.0172
000997.SZ,2024-11-19,19.2300,19.5500,0.0164
000998.SZ,2002-08-22,22.3100,22.6100,0.0133
000998.SZ,2004-07-26,11.3100,11.4500,0.0122
000998.SZ,2005-05-27,8.3600,8.5100,0.0176
000998.SZ,2006-03-14,7.1500,10.7200,0.3330
000998.SZ,2006-08-23,7.1600,7.2600,0.0138
000998.SZ,2008-07-01,20.4000,32.7400,0.3769
000998.SZ,2009-07-07,19.2500,21.2500,0.0941
000998.SZ,2012-06-12,16.5500,24.9300,0.3361
000998.SZ,2014-07-30,13.7000,27.5000,0.5018
000998.SZ,2016-06-27,18.7300,18.9300,0.0106
000998.SZ,2019-07-15,13.9000,14.1000,0.0142
000999.SZ,2001-07-31,15.1300,15.3900,0.0169
000999.SZ,2003-06-11,7.0400,9.2500,0.2389
000999.SZ,2009-04-23,15.5500,15.7500,0.0127
000999.SZ,2010-04-21,28.0000,28.3000,0.0106
000999.SZ,2011-06-09,19.1200,19.4200,0.0154
000999.SZ,2012-08-08,22.8600,23.1000,0.0104
000999.SZ,2014-07-11,18.2400,18.5000,0.0141
000999.SZ,2015-07-10,24.4300,24.8400,0.0165
000999.SZ,2018-06-21,27.9100,28.3700,0.0162
000999.SZ,2019-08-08,27.5900,27.9800,0.0139
000999.SZ,2020-07-16,31.1000,31.5300,0.0136
000999.SZ,2021-07-09,25.4500,25.9500,0.0193
000999.SZ,2022-08-12,37.9500,38.8000,0.0219
000999.SZ,2023-06-15,61.1300,62.1300,0.0161
000999.SZ,2024-06-14,45.8800,61.1400,0.2496
000999.SZ,2024-11-29,45.0500,46.0500,0.0217
000999.SZ,2025-06-06,33.0200,43.2400,0.2364
000999.SZ,2025-10-17,28.6100,29.0600,0.0155
001201.SZ,2021-06-25,42.4100,60.3700,0.2975
001201.SZ,2022-06-02,32.2300,38.8800,0.1710
001202.SZ,2022-06-01,14.4800,15.0800,0.0398
001202.SZ,2023-05-30,14.7800,14.9300,0.0100
001202.SZ,2024-06-27,11.2000,11.4900,0.0252
001202.SZ,2025-06-18,12.8400,16.6200,0.2274
001203.SZ,2021-09-30,16.5900,16.9900,0.0235
001203.SZ,2023-05-16,11.5100,11.8100,0.0254
001203.SZ,2024-10-29,8.8500,8.9500,0.0112
001203.SZ,2025-06-26,9.6100,9.8100,0.0204
001205.SZ,2022-04-18,20.2400,28.4700,0.2891
001206.SZ,2021-09-24,48.4200,49.2200,0.0163
001206.SZ,2022-06-02,29.3800,30.0800,0.0233
001206.SZ,2022-09-15,27.9900,39.1800,0.2856
001206.SZ,2023-04-28,15.1500,21.7100,0.3022
001206.SZ,2023-12-20,15.5700,15.8200,0.0158
001206.SZ,2024-06-04,13.7600,14.1600,0.0282
001206.SZ,2024-09-03,12.2200,12.4900,0.0216
001206.SZ,2024-12-19,16.6500,16.8800,0.0136
001206.SZ,2025-05-29,21.2400,21.6100,0.0171
001207.SZ,2022-07-04,17.2100,17.7100,0.0282
001207.SZ,2023-03-29,16.1800,16.3800,0.0122
001207.SZ,2024-04-10,14.8600,15.3500,0.0319
001207.SZ,2025-03-31,22.1100,22.4100,0.0134
001207.SZ,2025-10-24,22.3000,22.6000,0.0133
001207.SZ,2026-04-08,20.7900,29.6000,0.2976
001209.SZ,2021-12-24,28.0800,28.5800,0.0175
001209.SZ,2022-06-23,15.0800,21.1100,0.2856
001209.SZ,2023-06-13,15.5900,15.9900,0.0250
001209.SZ,2025-06-16,17.8700,18.0700,0.0111
001210.SZ,2022-07-18,27.1500,27.7000,0.0199
