ts_code,trade_date,jump_pct,factor_change_pct,type
603259.SH,2020-06-04,0.2878,0.4041122628305041,因子数值不匹配
603259.SH,2021-06-08,0.1684,0.202489049748138,因子数值不匹配
603260.SH,2019-07-11,0.2981,0.4246336589587738,因子数值不匹配
603266.SH,2018-06-04,0.2932,0.4147358513607296,因子数值不匹配
603266.SH,2019-05-29,0.2905,0.4093720042724425,因子数值不匹配
603267.SH,2020-06-02,0.2859,0.4003624679963772,因子数值不匹配
603268.SH,2018-05-21,0.2899,0.4083107291380079,因子数值不匹配
603269.SH,2023-06-02,0.2977,0.42398413934234425,因子数值不匹配
603269.SH,2024-06-03,0.3007,0.42998035274237006,因子数值不匹配
603269.SH,2025-06-04,0.3029,0.43453059740628747,因子数值不匹配
603276.SH,2024-06-25,0.238,0.31236299999999995,因子数值不匹配
603277.SH,2025-06-06,0.3249,0.4813199137265413,因子数值不匹配
603278.SH,2019-04-16,0.2851,0.3987593445220061,因子数值不匹配
603279.SH,2022-06-15,0.2994,0.4274062439723348,因子数值不匹配
603281.SH,2023-05-30,0.3034,0.43554099999999996,因子数值不匹配
603283.SH,2025-06-12,0.2912,0.41083797651940035,因子数值不匹配
603288.SH,2014-05-19,0.5035,1.0139550000000002,因子数值不匹配
603288.SH,2015-04-15,0.4512,0.8222691172344961,因子数值不匹配
603288.SH,2020-05-07,0.1738,0.210296057908322,因子数值不匹配
603288.SH,2021-05-17,0.2354,0.3077908958138196,因子数值不匹配
603288.SH,2022-04-29,0.0985,0.1092396185096896,因子数值不匹配
603288.SH,2023-06-01,0.1764,0.21412791083152447,因子数值不匹配
603289.SH,2018-05-16,0.236,0.308824,因子数值不匹配
603290.SH,2024-05-23,0.2944,0.4171578562318955,因子数值不匹配
603296.SH,2024-06-11,0.2957,0.419913,因子数值不匹配
603297.SH,2019-06-05,0.2391,0.3142689999999999,因子数值不匹配
603298.SH,2020-05-29,0.3042,0.437229347318137,因子数值不匹配
603298.SH,2024-05-31,0.2981,0.42467846300101203,因子数值不匹配
603300.SH,2016-06-13,0.5006,1.0025529999999998,因子数值不匹配
603300.SH,2019-10-15,0.2854,0.39943339813194695,因子数值不匹配
603300.SH,2022-06-20,0.2942,0.4168899091548106,因子数值不匹配
603300.SH,2023-05-18,0.2855,0.39963818781428423,因子数值不匹配
603301.SH,2019-05-24,0.2937,0.4158820000000001,因子数值不匹配
603301.SH,2020-06-08,0.2913,0.4110427281369492,因子数值不匹配
603303.SH,2017-10-19,0.4183,0.7189779999999999,因子数值不匹配
603303.SH,2019-05-28,0.1785,0.21725245314628672,因子数值不匹配
603305.SH,2022-04-28,0.289,0.4065682710838965,因子数值不匹配
603305.SH,2023-04-14,0.2882,0.40497885412677526,因子数值不匹配
603306.SH,2016-06-02,0.3402,0.5156685410404072,因子数值不匹配
603306.SH,2018-05-18,0.2459,0.32613213657873896,因子数值不匹配
603308.SH,2021-06-18,0.2888,0.405982718583029,因子数值不匹配
603309.SH,2015-09-25,0.5021,1.008559,因子数值不匹配
603309.SH,2020-05-25,0.24,0.3157466205962691,因子数值不匹配
603313.SH,2019-06-03,0.2443,0.32332142709169415,因子数值不匹配
603313.SH,2021-07-14,0.2399,0.31567063545228435,因子数值不匹配
603315.SH,2016-06-07,0.5024,1.009592,因子数值不匹配
603316.SH,2021-06-24,0.2405,0.3166953308250555,因子数值不匹配
603317.SH,2020-05-08,0.3136,0.4568360958192223,因子数值不匹配
603317.SH,2021-05-24,0.1713,0.2067760183621278,因子数值不匹配
603317.SH,2023-04-11,0.2935,0.41550899798640156,因子数值不匹配
603318.SH,2016-06-29,0.6681,2.013058,因子数值不匹配
603319.SH,2019-04-16,0.2402,0.31609866363182765,因子数值不匹配
603319.SH,2021-06-08,0.2925,0.41341530283585665,因子数值不匹配
603319.SH,2022-06-02,0.2456,0.3255813953488373,因子数值不匹配
603319.SH,2025-07-09,0.2903,0.4090521002693952,因子数值不匹配
603320.SH,2020-05-26,0.2373,0.3110546925512036,因子数值不匹配
603322.SH,2018-05-04,0.2877,0.4039259167591475,因子数值不匹配
603322.SH,2019-05-13,0.287,0.40246881986429667,因子数值不匹配
603323.SH,2017-07-04,0.2334,0.30452999999999997,因子数值不匹配
603323.SH,2019-06-12,0.1052,0.11754062876000992,因子数值不匹配
603323.SH,2025-06-12,0.1172,0.1327274645650276,因子数值不匹配
603324.SH,2024-07-04,0.1742,0.21096326034396137,因子数值不匹配
603326.SH,2018-05-29,0.292,0.41246099999999997,因子数值不匹配
603326.SH,2020-07-03,0.2958,0.4200005035725677,因子数值不匹配
603327.SH,2022-06-06,0.2494,0.3322967449576413,因子数值不匹配
603327.SH,2023-05-30,0.2511,0.3353705889831278,因子数值不匹配
603327.SH,2024-06-26,0.112,0.12607967376266943,因子数值不匹配
603327.SH,2025-06-20,0.2462,0.326576251239778,因子数值不匹配
603328.SH,2017-06-19,0.5157,1.064747483542382,因子数值不匹配
603329.SH,2025-06-06,0.232,0.3021016083887793,因子数值不匹配
603330.SH,2018-06-26,0.2377,0.31185778771607675,因子数值不匹配
603330.SH,2019-06-10,0.2937,0.41591062980871657,因子数值不匹配
603330.SH,2020-08-06,0.2872,0.40283097276131247,因子数值不匹配
603330.SH,2021-07-16,0.2893,0.40705337673998143,因子数值不匹配
603330.SH,2022-06-02,0.2935,0.41546966362369625,因子数值不匹配
603331.SH,2020-07-20,0.2957,0.4198477969742631,因子数值不匹配
603332.SH,2022-06-23,0.2935,0.4153845428307332,因子数值不匹配
603332.SH,2023-07-04,0.2374,0.31137683849131603,因子数值不匹配
603333.SH,2012-10-17,0.3333,0.5,因子数值不匹配
603335.SH,2018-06-06,0.2339,0.3053760000000001,因子数值不匹配
603335.SH,2019-04-22,0.2324,0.3027028227882234,因子数值不匹配
603336.SH,2018-05-10,0.2361,0.30915048114991733,因子数值不匹配
603336.SH,2019-05-16,0.2345,0.30630065926203287,因子数值不匹配
603336.SH,2020-05-22,0.314,0.45778785046240933,因子数值不匹配
603336.SH,2021-05-17,0.2355,0.3081078370265294,因子数值不匹配
603336.SH,2023-06-20,0.2355,0.307992293475926,因子数值不匹配
603337.SH,2018-06-14,0.3296,0.49173109603627985,因子数值不匹配
603337.SH,2019-06-05,0.3219,0.4747377467254482,因子数值不匹配
603338.SH,2015-09-02,0.6005,1.5030709999999998,因子数值不匹配
603338.SH,2018-05-18,0.2899,0.40828748864739844,因子数值不匹配
603338.SH,2019-05-22,0.2897,0.4078860022541928,因子数值不匹配
603338.SH,2020-06-05,0.2882,0.40495744896433883,因子数值不匹配
603339.SH,2020-07-06,0.3331,0.49946075668953177,因子数值不匹配
603351.SH,2019-05-28,0.2941,0.4166209999999999,因子数值不匹配
603351.SH,2020-05-27,0.2955,0.4194819927136475,因子数值不匹配
603353.SH,2021-05-31,0.2394,0.31472717660093863,因子数值不匹配
603355.SH,2021-07-08,0.3106,0.29182848883549484,因子数值不匹配
603357.SH,2019-05-20,0.3011,0.4307222213981637,因子数值不匹配
603357.SH,2023-06-27,0.2006,0.25096161205460804,因子数值不匹配
603358.SH,2018-06-15,0.2998,0.42821607551809165,因子数值不匹配
603358.SH,2018-09-26,0.2934,0.4152281191902821,因子数值不匹配
603358.SH,2021-06-09,0.2991,0.4268066609508942,因子数值不匹配
603359.SH,2018-06-12,0.2963,0.42103099999999993,因子数值不匹配
603359.SH,2021-07-05,0.2945,0.41748386683147404,因子数值不匹配
603360.SH,2018-07-12,0.2953,0.41898958836623634,因子数值不匹配
603360.SH,2020-04-28,0.3008,0.4302267050045181,因子数值不匹配
603360.SH,2023-06-12,0.3167,0.46341418050096056,因子数值不匹配
603360.SH,2024-05-31,0.3116,0.45256779582993767,因子数值不匹配
603360.SH,2025-05-29,0.3011,0.43077704154028396,因子数值不匹配
603363.SH,2020-10-21,0.2349,0.3069695643112354,因子数值不匹配
603366.SH,2015-05-28,0.5036,1.0147068911980706,因子数值不匹配
603368.SH,2017-05-10,0.2381,0.3124561107209842,因子数值不匹配
603368.SH,2018-05-09,0.2946,0.41767016593294953,因子数值不匹配
603368.SH,2020-06-24,0.3001,0.4288155111339199,因子数值不匹配
603369.SH,2016-05-06,0.6039,1.524599324501412,因子数值不匹配
603377.SH,2018-05-16,0.2921,0.4126055541902188,因子数值不匹配
603377.SH,2021-06-16,0.1668,0.20020533113552452,因子数值不匹配
603378.SH,2021-07-16,0.3162,0.4625139818572591,因子数值不匹配
603378.SH,2022-06-08,0.31,0.44932051171677656,因子数值不匹配
603379.SH,2020-06-02,0.2962,0.42076500000000006,因子数值不匹配
603383.SH,2018-06-05,0.2931,0.414563,因子数值不匹配
603383.SH,2020-06-08,0.2918,0.4119633703545494,因子数值不匹配
603383.SH,2024-05-30,0.1898,0.2343360831433877,因子数值不匹配
603385.SH,2018-05-15,0.2442,0.32312399999999997,因子数值不匹配
603386.SH,2022-07-07,0.3034,0.4356267432687295,因子数值不匹配
603387.SH,2018-06-01,0.2896,0.40768000000000004,因子数值不匹配
603387.SH,2019-05-21,0.2938,0.4161158786087747,因子数值不匹配
603387.SH,2021-06-23,0.2925,0.4133452563447455,因子数值不匹配
603387.SH,2022-06-08,0.2983,0.42514537073303005,因子数值不匹配
603389.SH,2019-06-04,0.1661,0.19924794600678464,因子数值不匹配
603392.SH,2021-05-18,0.2863,0.4010640000000001,因子数值不匹配
603392.SH,2022-04-21,0.3109,0.4511571205883529,因子数值不匹配
603392.SH,2023-06-05,0.2932,0.4147914285320809,因子数值不匹配
603393.SH,2019-05-31,0.3046,0.43801966603688447,因子数值不匹配
603393.SH,2020-05-20,0.2974,0.42320041649683887,因子数值不匹配
603393.SH,2021-05-27,0.1877,0.23113450177649125,因子数值不匹配
603396.SH,2019-06-28,0.2935,0.4153776006819512,因子数值不匹配
603398.SH,2016-06-07,0.5465,1.204964,因子数值不匹配
603398.SH,2019-07-15,0.2856,0.39981694832092535,因子数值不匹配
603399.SH,2014-05-27,0.2876,0.40377740847899385,因子数值不匹配
603416.SH,2017-06-26,0.2884,0.40518999999999994,因子数值不匹配
603421.SH,2020-07-06,0.2903,0.40909161752357803,因子数值不匹配
603429.SH,2017-09-20,0.4999,0.999771,因子数值不匹配
603429.SH,2018-06-05,0.2893,0.40697309841976903,因子数值不匹配
603429.SH,2019-04-17,0.2353,0.30766228891991254,因子数值不匹配
603429.SH,2020-06-02,0.2902,0.4088889915662619,因子数值不匹配
603429.SH,2022-05-25,0.2918,0.4119804052912792,因子数值不匹配
603456.SH,2016-05-26,0.5028,1.0112866411817754,因子数值不匹配
603456.SH,2018-04-12,0.4508,0.8208799884095339,因子数值不匹配
603458.SH,2019-06-21,0.3267,0.4852813439743764,因子数值不匹配
603458.SH,2020-07-07,0.2549,0.34212074008138355,因子数值不匹配
603458.SH,2021-07-08,0.2611,0.3321411017877552,因子数值不匹配
603466.SH,2018-05-28,0.5059,1.023745,因子数值不匹配
603466.SH,2021-06-01,0.3213,0.4733303759979779,因子数值不匹配
603466.SH,2022-07-14,0.3145,0.4588923077333905,因子数值不匹配
603486.SH,2019-06-12,0.2926,0.413675,因子数值不匹配
603488.SH,2020-06-05,0.3074,0.44392454122790803,因子数值不匹配
603489.SH,2023-06-21,0.3011,0.4308957891949152,因子数值不匹配
603489.SH,2024-07-08,0.3126,0.454748226257848,因子数值不匹配
603496.SH,2018-06-28,0.287,0.4025909999999999,因子数值不匹配
603496.SH,2019-07-11,0.3014,0.43153563654693344,因子数值不匹配
603496.SH,2023-06-08,0.2885,0.4054835195900703,因子数值不匹配
603499.SH,2019-06-19,0.2909,0.4102959673664534,因子数值不匹配
603499.SH,2020-07-01,0.2888,0.40614922838995604,因子数值不匹配
603499.SH,2025-06-11,0.2921,0.41253065723739835,因子数值不匹配
603500.SH,2018-06-25,0.2921,0.41266800000000003,因子数值不匹配
603500.SH,2021-05-06,0.2932,0.4148570758466839,因子数值不匹配
603500.SH,2024-05-08,0.2936,0.4156766878185789,因子数值不匹配
603501.SH,2022-07-28,0.262,0.3550127660589864,因子数值不匹配
603505.SH,2021-06-28,0.2383,0.31277472260546824,因子数值不匹配
603505.SH,2022-07-07,0.2872,0.4028867603065277,因子数值不匹配
603505.SH,2023-06-13,0.2874,0.40340904294830665,因子数值不匹配
603505.SH,2025-07-15,0.2874,0.4033183911302193,因子数值不匹配
603506.SH,2018-06-29,0.2365,0.309758,因子数值不匹配
603506.SH,2019-07-01,0.2401,0.3160454068614202,因子数值不匹配
603506.SH,2021-06-15,0.2957,0.4199360632576663,因子数值不匹配
603507.SH,2024-07-08,0.2394,0.31472562156356937,因子数值不匹配
603508.SH,2020-06-09,0.2926,0.41365599929471936,因子数值不匹配
603508.SH,2022-06-10,0.3163,0.46267549452122975,因子数值不匹配
603515.SH,2018-08-23,0.2387,0.31350300063374814,因子数值不匹配
603516.SH,2018-05-17,0.2905,0.4093960000000001,因子数值不匹配
603516.SH,2021-04-16,0.2932,0.41481708973647213,因子数值不匹配
603517.SH,2019-06-03,0.2947,0.41785752100988655,因子数值不匹配
603518.SH,2019-05-30,0.2974,0.423274715705157,因子数值不匹配
603519.SH,2016-05-23,0.5055,1.0223735903112905,因子数值不匹配
603519.SH,2018-06-08,0.3041,0.43693287165986916,因子数值不匹配
603519.SH,2021-06-03,0.1772,0.21536016325948004,因子数值不匹配
603520.SH,2019-06-25,0.2919,0.41227735448443703,因子数值不匹配
603520.SH,2020-06-01,0.2885,0.4054964388167275,因子数值不匹配
603520.SH,2022-06-17,0.2941,0.41666674683287364,因子数值不匹配
603527.SH,2018-05-24,0.2921,0.4126510000000001,因子数值不匹配
603527.SH,2020-06-08,0.297,0.42244903774053005,因子数值不匹配
603528.SH,2017-06-07,0.6706,2.035897,因子数值不匹配
603529.SH,2022-06-28,0.2906,0.40959999999999996,因子数值不匹配
603529.SH,2023-05-19,0.3488,0.5355966231555052,因子数值不匹配
603535.SH,2022-07-14,0.3129,0.45546989825244083,因子数值不匹配
603535.SH,2024-08-29,0.3293,0.4910315462481924,因子数值不匹配
603535.SH,2025-04-03,0.3292,0.49071942110093564,因子数值不匹配
603536.SH,2018-04-26,0.2954,0.419281,因子数值不匹配
603536.SH,2022-06-15,0.2859,0.4002888743929038,因子数值不匹配
603538.SH,2018-07-09,0.1751,0.21220499999999998,因子数值不匹配
603538.SH,2022-06-08,0.2875,0.403457069437234,因子数值不匹配
603556.SH,2018-06-19,0.2398,0.31551406255904546,因子数值不匹配
603558.SH,2015-06-08,0.337,0.508232,因子数值不匹配
603558.SH,2015-09-16,0.6001,1.5007187223185823,因子数值不匹配
603559.SH,2017-06-21,0.3347,0.5031209999999999,因子数值不匹配
603559.SH,2024-12-26,0.3093,0.4478614142537868,因子数值不匹配
603565.SH,2021-05-21,0.25,0.3333330000000001,因子数值不匹配
603565.SH,2022-05-06,0.3606,0.5638598909649726,因子数值不匹配
603565.SH,2023-05-18,0.3344,0.502487745318083,因子数值不匹配
603566.SH,2016-05-31,0.5034,1.01368,因子数值不匹配
603567.SH,2016-06-13,0.505,1.0202019999999998,因子数值不匹配
603568.SH,2016-06-15,0.3372,0.5088170000000001,因子数值不匹配
603568.SH,2019-05-17,0.2686,0.3672827839198982,因子数值不匹配
603568.SH,2020-06-23,0.239,0.31403820958935486,因子数值不匹配
603568.SH,2022-07-06,0.2332,0.30406710623620103,因子数值不匹配
603569.SH,2018-05-31,0.2913,0.4110864431691415,因子数值不匹配
603577.SH,2017-07-11,0.3369,0.508057,因子数值不匹配
603577.SH,2020-04-29,0.2894,0.40734376341978157,因子数值不匹配
603578.SH,2021-05-28,0.2951,0.41868139988953973,因子数值不匹配
603578.SH,2022-05-19,0.239,0.3140761586998272,因子数值不匹配
603579.SH,2017-09-25,0.5,0.9998346919793742,因子数值不匹配
603579.SH,2024-06-05,0.2572,0.34626356500503735,因子数值不匹配
603580.SH,2018-05-24,0.289,0.4064749999999999,因子数值不匹配
603580.SH,2019-07-24,0.2906,0.40972217778488784,因子数值不匹配
603583.SH,2019-05-28,0.3231,0.4772670000000001,因子数值不匹配
603583.SH,2020-07-10,0.2905,0.4094466335469485,因子数值不匹配
603583.SH,2021-06-07,0.2898,0.4081096800438396,因子数值不匹配
603585.SH,2017-06-14,0.3407,0.5166759999999999,因子数值不匹配
603585.SH,2018-06-07,0.1803,0.21998370119920146,因子数值不匹配
603587.SH,2020-05-22,0.2041,0.25636677695375115,因子数值不匹配
603588.SH,2016-05-20,0.5009,1.0034592297222131,因子数值不匹配
603588.SH,2017-04-28,0.5005,1.0021393444992626,因子数值不匹配
603588.SH,2021-06-07,0.234,0.30545476442402814,因子数值不匹配
603588.SH,2022-06-17,0.1712,0.20650250252662555,因子数值不匹配
603595.SH,2018-09-28,0.2856,0.3998322884638422,因子数值不匹配
603595.SH,2019-05-07,0.2876,0.4037211889548152,因子数值不匹配
603596.SH,2024-05-20,0.2902,0.40887603647201154,因子数值不匹配
603598.SH,2016-06-21,0.4999,0.9995830000000001,因子数值不匹配
603599.SH,2016-06-23,0.5015,1.0059,因子数值不匹配
603599.SH,2022-06-21,0.3031,0.4349187971605514,因子数值不匹配
603599.SH,2023-07-10,0.3118,0.453009601181684,因子数值不匹配
603600.SH,2017-04-20,0.6047,1.529858362974585,因子数值不匹配
603601.SH,2015-05-26,0.5464,1.2046709999999998,因子数值不匹配
603601.SH,2016-09-29,0.551,1.2269544979727136,因子数值不匹配
603601.SH,2018-05-28,0.2937,0.41583175516558835,因子数值不匹配
603601.SH,2019-05-23,0.2435,0.3218882996476061,因子数值不匹配
603601.SH,2022-04-26,0.2957,0.41981980909293587,因子数值不匹配
603602.SH,2018-06-06,0.2879,0.4042190000000001,因子数值不匹配
603602.SH,2019-05-16,0.2873,0.4030760159205935,因子数值不匹配
603602.SH,2020-06-08,0.2321,0.30232572303887967,因子数值不匹配
603605.SH,2022-05-30,0.2887,0.4058037248835974,因子数值不匹配
603605.SH,2023-05-29,0.2894,0.4071678841446303,因子数值不匹配
603606.SH,2015-05-28,0.5461,1.20331,因子数值不匹配
603606.SH,2018-05-29,0.263,0.35678984862982044,因子数值不匹配
603606.SH,2019-05-29,0.2378,0.3120729952805464,因子数值不匹配
603607.SH,2018-05-25,0.2927,0.413864,因子数值不匹配
603607.SH,2020-06-18,0.2953,0.4190416472825098,因子数值不匹配
603608.SH,2017-06-02,0.2982,0.42487431918773194,因子数值不匹配
603609.SH,2015-09-18,0.3336,0.5005169186062758,因子数值不匹配
603610.SH,2020-06-05,0.2921,0.41259,因子数值不匹配
603610.SH,2021-06-07,0.273,0.37556969821391917,因子数值不匹配
603610.SH,2022-05-31,0.2374,0.311269116203047,因子数值不匹配
603611.SH,2015-05-29,0.5025,1.009915,因子数值不匹配
603611.SH,2018-06-01,0.3013,0.4312268249061433,因子数值不匹配
603612.SH,2018-07-11,0.3022,0.4331050000000001,因子数值不匹配
603613.SH,2020-05-21,0.3111,0.451527,因子数值不匹配
603613.SH,2021-05-20,0.3111,0.45153758765768753,因子数值不匹配
603613.SH,2022-05-20,0.3114,0.45220617899082355,因子数值不匹配
603613.SH,2023-06-20,0.3123,0.4542271841867883,因子数值不匹配
603616.SH,2016-07-22,0.5006,1.002536,因子数值不匹配
603617.SH,2019-05-30,0.2923,0.4130424204387131,因子数值不匹配
603617.SH,2020-05-15,0.2929,0.4141965717000452,因子数值不匹配
603617.SH,2022-06-02,0.2947,0.4178241019732244,因子数值不匹配
603618.SH,2016-04-06,0.6677,2.0094522424507137,因子数值不匹配
603626.SH,2017-09-15,0.2857,0.3999076773372788,因子数值不匹配
603626.SH,2018-04-24,0.2947,0.4177747802349241,因子数值不匹配
603629.SH,2022-06-09,0.291,0.41051376211786655,因子数值不匹配
603629.SH,2023-06-08,0.2908,0.40994237718527204,因子数值不匹配
603630.SH,2018-06-07,0.2337,0.30491877692048097,因子数值不匹配
603633.SH,2018-08-07,0.237,0.3106451085678294,因子数值不匹配
603633.SH,2019-08-20,0.2368,0.31026553867350803,因子数值不匹配
603633.SH,2020-07-21,0.188,0.23149235715363456,因子数值不匹配
603633.SH,2023-08-30,0.2351,0.307428278185716,因子数值不匹配
603636.SH,2017-04-07,0.7504,3.0066123144293164,因子数值不匹配
603636.SH,2018-03-21,0.1131,0.12748182022268434,因子数值不匹配
603637.SH,2017-05-25,0.2346,0.30646700000000004,因子数值不匹配
603637.SH,2018-05-18,0.2358,0.3085611806497982,因子数值不匹配
603637.SH,2020-07-02,0.2959,0.4202024503513245,因子数值不匹配
603638.SH,2018-06-08,0.3283,0.4887572603369947,因子数值不匹配
603638.SH,2019-04-22,0.3283,0.4888311985848855,因子数值不匹配
603638.SH,2020-06-01,0.3129,0.45536809445462884,因子数值不匹配
603638.SH,2021-06-08,0.2879,0.40439071694552403,因子数值不匹配
603639.SH,2018-06-14,0.2908,0.4101031798853025,因子数值不匹配
603639.SH,2020-06-15,0.2932,0.41485149967409796,因子数值不匹配
603639.SH,2021-06-08,0.2933,0.4150848741429384,因子数值不匹配
603656.SH,2017-06-14,0.2885,0.4054199999999999,因子数值不匹配
603656.SH,2018-05-16,0.2914,0.41118597999174633,因子数值不匹配
603657.SH,2020-06-03,0.2997,0.4280157343931791,因子数值不匹配
603658.SH,2021-05-27,0.2363,0.3093984515724285,因子数值不匹配
603659.SH,2021-04-26,0.2883,0.4051715511710448,因子数值不匹配
603659.SH,2022-06-01,0.5019,1.0078074165919646,因子数值不匹配
603659.SH,2023-05-09,0.3149,0.4596979375116268,因子数值不匹配
603660.SH,2018-06-29,0.2883,0.40516924723111686,因子数值不匹配
603660.SH,2019-06-06,0.2892,0.4069106655509509,因子数值不匹配
603661.SH,2022-07-14,0.2983,0.4250442914815138,因子数值不匹配
603662.SH,2020-07-03,0.2935,0.41541800000000006,因子数值不匹配
603662.SH,2021-07-05,0.2958,0.4200702548646407,因子数值不匹配
603662.SH,2022-07-13,0.1812,0.22134902957373467,因子数值不匹配
603663.SH,2019-05-27,0.292,0.41232975931796856,因子数值不匹配
603663.SH,2022-07-12,0.2888,0.4059961125562775,因子数值不匹配
603663.SH,2023-07-14,0.2904,0.40925289632004497,因子数值不匹配
603665.SH,2020-06-16,0.3634,0.5707350353764039,因子数值不匹配
603666.SH,2018-11-02,0.2872,0.4028449999999999,因子数值不匹配
603666.SH,2020-06-24,0.2875,0.40348307314679843,因子数值不匹配
603666.SH,2021-07-16,0.2885,0.40550789230837425,因子数值不匹配
603667.SH,2018-06-08,0.2406,0.31687256293151755,因子数值不匹配
603668.SH,2017-05-18,0.2882,0.40491900000000003,因子数值不匹配
603669.SH,2018-05-10,0.2993,0.4272110178137017,因子数值不匹配
603669.SH,2019-06-06,0.314,0.45769219137898326,因子数值不匹配
603669.SH,2020-05-26,0.2996,0.42780037860151243,因子数值不匹配
603677.SH,2017-05-25,0.4161,0.7126969999999999,因子数值不匹配
603677.SH,2018-04-18,0.2913,0.41112269967088494,因子数值不匹配
603678.SH,2017-04-27,0.6013,1.5083679886398218,因子数值不匹配
603679.SH,2020-07-08,0.2879,0.40433097439965504,因子数值不匹配
603680.SH,2018-07-31,0.2922,0.412828,因子数值不匹配
603680.SH,2019-07-11,0.2404,0.3164029874832605,因子数值不匹配
603683.SH,2021-05-31,0.2881,0.4047392524745162,因子数值不匹配
603683.SH,2022-05-17,0.1715,0.2070417064548742,因子数值不匹配
603685.SH,2018-05-31,0.2403,0.31623500000000004,因子数值不匹配
603685.SH,2019-05-30,0.2417,0.3187645063381538,因子数值不匹配
603686.SH,2015-09-22,0.5,1.0000009965032701,因子数值不匹配
603686.SH,2019-09-27,0.2855,0.39965973864499316,因子数值不匹配
603688.SH,2017-05-24,0.3371,0.5084603804302519,因子数值不匹配
603688.SH,2024-05-22,0.3862,0.6293089648057634,因子数值不匹配
603689.SH,2022-06-29,0.2989,0.42641047792964853,因子数值不匹配
603690.SH,2023-06-05,0.1688,0.20308745049256088,因子数值不匹配
603693.SH,2022-07-28,0.2347,0.30660397030611397,因子数值不匹配
603696.SH,2018-05-29,0.2883,0.4051580698835273,因子数值不匹配
603696.SH,2019-05-17,0.3103,0.4499150115881131,因子数值不匹配
603697.SH,2023-05-12,0.3108,0.45087399552646834,因子数值不匹配
603698.SH,2019-06-13,0.2308,0.30008071782183054,因子数值不匹配
603700.SH,2020-05-29,0.2369,0.31049019713523324,因子数值不匹配
603701.SH,2017-05-19,0.2061,0.25967029629518984,因子数值不匹配
603701.SH,2017-09-21,0.1709,0.20613989668025037,因子数值不匹配
603701.SH,2018-06-12,0.1762,0.21384963556177744,因子数值不匹配
603701.SH,2019-06-05,0.3061,0.44102968641927714,因子数值不匹配
603701.SH,2020-06-04,0.2438,0.3223684013320984,因子数值不匹配
603703.SH,2016-05-23,0.6023,1.5142000000000002,因子数值不匹配
603703.SH,2023-06-19,0.2803,0.38940532184857873,因子数值不匹配
603707.SH,2018-04-03,0.2341,0.3056700000000001,因子数值不匹配
603707.SH,2019-07-10,0.234,0.30542250338906446,因子数值不匹配
603707.SH,2020-07-23,0.2345,0.3062780918899987,因子数值不匹配
603707.SH,2021-07-15,0.2338,0.30509048559457114,因子数值不匹配
603707.SH,2022-07-11,0.2348,0.3068439417200347,因子数值不匹配
603708.SH,2017-06-15,0.2456,0.32550100000000004,因子数值不匹配
603708.SH,2019-06-13,0.2462,0.3265881312826019,因子数值不匹配
603709.SH,2023-07-14,0.1667,0.1999994157189142,因子数值不匹配
603709.SH,2024-07-19,0.2429,0.3207550538309788,因子数值不匹配
603716.SH,2017-10-23,0.2857,0.39999920054922244,因子数值不匹配
603716.SH,2018-04-25,0.6006,1.5037206603181672,因子数值不匹配
603717.SH,2018-06-08,0.2932,0.41476,因子数值不匹配
603718.SH,2016-05-05,0.5661,1.3047369999999998,因子数值不匹配
603721.SH,2019-06-06,0.2356,0.3082901503086199,因子数值不匹配
603725.SH,2019-05-30,0.2932,0.414758358251686,因子数值不匹配
603725.SH,2024-06-07,0.2943,0.41708515246547895,因子数值不匹配
603726.SH,2018-05-24,0.2978,0.42408396629644424,因子数值不匹配
603726.SH,2019-06-20,0.3063,0.4416471270926084,因子数值不匹配
603728.SH,2018-05-23,0.2328,0.30336399999999997,因子数值不匹配
603729.SH,2018-07-13,0.2877,0.4039455817579652,因子数值不匹配
603730.SH,2020-08-10,0.3202,0.47105668366855946,因子数值不匹配
603730.SH,2021-06-03,0.2161,0.27570318760937473,因子数值不匹配
603730.SH,2022-06-02,0.2578,0.34728831881715355,因子数值不匹配
603730.SH,2023-06-02,0.2796,0.388082777898945,因子数值不匹配
603730.SH,2024-06-03,0.2545,0.34136118677098826,因子数值不匹配
603730.SH,2025-06-04,0.2643,0.35919050305825395,因子数值不匹配
603737.SH,2018-05-29,0.2364,0.30954027849692317,因子数值不匹配
603737.SH,2019-06-18,0.2928,0.4140093264717866,因子数值不匹配
603737.SH,2020-06-29,0.2895,0.40748373738613486,因子数值不匹配
603737.SH,2021-06-10,0.2875,0.4034731790321688,因子数值不匹配
603737.SH,2023-06-16,0.2857,0.4000570549129224,因子数值不匹配
603737.SH,2025-05-30,0.2907,0.4097905799718634,因子数值不匹配
603738.SH,2017-05-22,0.4147,0.7086509999999999,因子数值不匹配
603738.SH,2018-05-21,0.2912,0.41088613180807565,因子数值不匹配
603738.SH,2022-06-08,0.2931,0.4146914031376883,因子数值不匹配
603738.SH,2023-06-07,0.2925,0.4134364502054178,因子数值不匹配
603739.SH,2021-05-25,0.2913,0.41107406513634515,因子数值不匹配
603757.SH,2018-05-17,0.2946,0.41756499999999996,因子数值不匹配
603757.SH,2019-05-17,0.3008,0.430122075530928,因子数值不匹配
603759.SH,2022-05-20,0.3338,0.5010378883887601,因子数值不匹配
603766.SH,2017-05-18,0.61,1.56416851666122,因子数值不匹配
603767.SH,2018-05-23,0.2995,0.42763799999999996,因子数值不匹配
