ts_code,trade_date,diff_pct,t_pre_close,t_1_close,factor_now,factor_prev,reason
002003.SZ,2022-05-27,0.2586,10.3500,13.9600,16.437128,12.186551,因子未变动
002004.SZ,2004-10-18,0.3427,9.5500,14.5300,1.521466,1.000000,因子未变动
002004.SZ,2012-05-15,0.5058,20.9000,42.2900,3.255781,1.609029,因子未变动
002004.SZ,2012-09-04,0.3332,16.4500,24.6700,4.882681,3.255781,因子未变动
002004.SZ,2015-05-27,0.6024,19.3800,48.7400,12.743954,5.067252,因子未变动
002005.SZ,2005-05-25,0.1247,7.0200,8.0200,1.142450,1.000000,因子未变动
002005.SZ,2006-07-13,0.3754,6.1400,9.8300,1.829037,1.142450,因子未变动
002005.SZ,2008-04-21,0.4996,6.2600,12.5100,3.655152,1.829037,因子未变动
002005.SZ,2012-05-24,0.5029,8.6900,17.4800,7.352364,3.655152,因子未变动
002006.SZ,2006-06-22,0.1778,5.9200,7.2000,1.259344,1.035461,因子未变动
002006.SZ,2008-05-15,0.3335,13.5300,20.3000,1.889482,1.259344,因子未变动
002006.SZ,2011-09-13,0.5000,32.9400,65.8800,3.778964,1.889482,因子未变动
002006.SZ,2012-05-16,0.3365,14.7300,22.2000,5.695384,3.778964,因子未变动
002007.SZ,2005-05-23,0.3518,9.2300,14.2400,1.542795,1.000000,因子未变动
002007.SZ,2006-10-20,0.3332,17.0700,25.6000,2.387333,1.591866,因子未变动
002007.SZ,2007-06-12,0.1666,35.3100,42.3700,2.864665,2.387333,因子未变动
002007.SZ,2007-10-24,0.1697,45.8300,55.2000,3.450349,2.864665,因子未变动
002007.SZ,2009-05-06,0.3778,26.8300,43.1200,5.545249,3.450349,因子未变动
002007.SZ,2010-05-27,0.3776,44.1600,70.9500,8.909317,5.545249,因子未变动
002007.SZ,2016-06-07,0.3800,31.2900,50.4700,15.003605,9.301818,因子未变动
002007.SZ,2019-06-17,0.3397,27.6000,41.8000,23.191466,15.313026,因子未变动
002007.SZ,2020-04-27,0.2371,37.5900,49.2700,30.397539,23.191466,因子未变动
002008.SZ,2005-06-01,0.3435,8.8300,13.4500,1.523216,1.000000,因子未变动
002008.SZ,2006-05-25,0.3425,12.0200,18.2800,2.316505,1.523216,因子未变动
002008.SZ,2007-05-14,0.3354,20.0100,30.1100,3.485756,2.316505,因子未变动
002008.SZ,2008-04-25,0.3781,12.9300,20.7900,5.604707,3.485756,因子未变动
002008.SZ,2011-06-15,0.3421,12.1900,18.5300,8.659901,5.696934,因子未变动
002009.SZ,2006-06-23,0.3753,8.5400,13.6700,1.620686,1.012484,因子未变动
002009.SZ,2007-06-08,0.1674,17.4600,20.9700,1.946494,1.620686,因子未变动
002009.SZ,2008-03-21,0.5001,17.6400,35.2900,3.894092,1.946494,因子未变动
002010.SZ,2005-09-28,0.3336,7.5300,11.3000,1.541186,1.027003,因子未变动
002010.SZ,2007-06-06,0.2328,14.9600,19.5000,2.030878,1.558048,因子未变动
002010.SZ,2008-06-06,0.2309,10.0600,13.0800,2.640545,2.030878,因子未变动
002010.SZ,2011-05-19,0.5007,13.3300,26.7000,5.362612,2.677289,因子未变动
002011.SZ,2008-06-10,0.5057,13.1000,26.5000,2.182824,1.079056,因子未变动
002011.SZ,2011-05-19,0.5052,14.4100,29.1200,4.582579,2.267684,因子未变动
002012.SZ,2005-06-09,0.4584,6.4400,11.8900,1.846273,1.000000,因子未变动
002012.SZ,2012-10-23,0.5000,5.4200,10.8400,3.823677,1.911839,因子未变动
002014.SZ,2007-04-04,0.1152,13.3600,15.1000,1.237966,1.095313,因子未变动
002014.SZ,2007-08-30,0.1667,17.1000,20.5200,1.485559,1.237966,因子未变动
002014.SZ,2011-03-17,0.2435,18.0800,23.9000,2.117818,1.602098,因子未变动
002014.SZ,2012-08-23,0.3333,9.7800,14.6700,3.247164,2.164776,因子未变动
002014.SZ,2018-04-18,0.3586,7.5300,11.7400,5.857524,3.756998,因子未变动
002014.SZ,2022-04-14,0.2119,7.0300,8.9200,8.506491,6.704107,因子未变动
002015.SZ,2006-07-04,0.5031,8.0000,16.1000,2.035369,1.011364,因子未变动
002015.SZ,2008-05-27,0.4142,7.4100,12.6500,3.474686,2.035369,因子未变动
002015.SZ,2015-06-26,0.1451,7.1900,8.4100,4.455041,3.808769,因子未变动
002016.SZ,2005-10-28,0.1302,7.9500,9.1400,1.208144,1.050847,因子未变动
002016.SZ,2008-09-02,0.5000,5.7900,11.5800,2.437011,1.218506,因子未变动
002016.SZ,2009-05-14,0.1669,7.4900,8.9900,2.942475,2.451517,因子未变动
002016.SZ,2013-05-10,0.2955,7.9400,11.2700,4.176536,2.942475,因子未变动
002017.SZ,2006-05-15,0.2304,7.5500,9.8100,1.331627,1.024851,因子未变动
002017.SZ,2008-04-16,0.2308,10.2300,13.3000,1.766819,1.358990,因子未变动
002017.SZ,2009-12-15,0.1787,17.7400,21.6000,2.151257,1.766819,因子未变动
002017.SZ,2011-05-20,0.1038,19.3500,21.5900,2.439215,2.186142,因子未变动
002017.SZ,2014-05-15,0.2350,11.2000,14.6400,3.202700,2.450153,因子未变动
002017.SZ,2015-06-01,0.1679,26.9600,32.4000,3.848943,3.202700,因子未变动
002017.SZ,2019-02-28,0.1590,11.6400,13.8400,4.617225,3.883273,因子未变动
002017.SZ,2023-06-21,0.2355,12.9500,16.9400,6.108492,4.669715,因子未变动
002019.SZ,2005-04-07,0.2389,14.2400,18.7100,1.313904,1.000000,因子未变动
002019.SZ,2007-05-18,0.2884,48.3900,68.0000,1.876865,1.335610,因子未变动
002019.SZ,2007-08-28,0.5000,40.5900,81.1800,3.753729,1.876865,因子未变动
002019.SZ,2016-05-16,0.6010,16.1500,40.4800,9.633228,3.843296,因子未变动
002020.SZ,2006-05-18,0.3337,5.9500,8.9300,1.538645,1.025189,因子未变动
002020.SZ,2013-05-27,0.5027,12.9300,26.0000,3.139549,1.561322,因子未变动
002020.SZ,2016-05-23,0.5030,11.5500,23.2400,6.391142,3.176320,因子未变动
002020.SZ,2021-05-28,0.1825,9.0500,11.0700,8.456860,6.913693,因子未变动
002021.SZ,2005-06-14,0.3915,6.8400,11.2400,1.643275,1.000000,因子未变动
002021.SZ,2006-06-13,0.2478,6.9200,9.2000,2.184701,1.643275,因子未变动
002021.SZ,2007-06-04,0.1721,12.8900,15.5700,2.638929,2.184701,因子未变动
002021.SZ,2009-06-17,0.4446,4.7600,8.5700,4.830543,2.683009,因子未变动
002021.SZ,2012-06-08,0.2350,4.8500,6.3400,6.314565,4.830543,因子未变动
002021.SZ,2023-12-29,0.2068,2.8000,3.5300,8.000667,6.346138,因子未变动
002022.SZ,2005-04-06,0.2030,12.6800,15.9100,1.254732,1.000000,因子未变动
002022.SZ,2006-04-20,0.4268,11.1200,19.4000,2.189011,1.254732,因子未变动
002022.SZ,2007-04-16,0.3388,20.4700,30.9600,3.310785,2.189011,因子未变动
002022.SZ,2008-04-28,0.3344,22.7500,34.1800,4.974182,3.310785,因子未变动
002022.SZ,2009-04-27,0.2379,16.7900,22.0300,6.526577,4.974182,因子未变动
002022.SZ,2010-05-27,0.1744,17.5200,21.2200,7.904906,6.526577,因子未变动
002023.SZ,2005-06-01,0.3431,9.2100,14.0200,1.553388,1.020450,因子未变动
002023.SZ,2008-04-16,0.3753,9.0900,14.5500,2.511065,1.568769,因子未变动
002023.SZ,2010-05-11,0.2855,12.3600,17.3000,3.545536,2.533111,因子未变动
002023.SZ,2015-05-08,0.5015,16.6900,33.4800,7.329309,3.653709,因子未变动
002024.SZ,2005-06-03,0.5010,27.7000,55.5100,2.003971,1.000000,因子未变动
002024.SZ,2005-10-17,0.4445,20.1600,36.2900,3.607347,2.003971,因子未变动
002024.SZ,2006-09-21,0.5000,24.1400,48.2800,7.214694,3.607347,因子未变动
002024.SZ,2007-04-06,0.5000,33.5000,67.0000,14.429388,7.214694,因子未变动
002024.SZ,2008-09-26,0.5013,16.8100,33.7100,29.040583,14.481525,因子未变动
002024.SZ,2009-04-10,0.3344,12.9800,19.5000,43.628000,29.040583,因子未变动
002024.SZ,2010-04-16,0.3353,12.3300,18.5500,65.636609,43.628000,因子未变动
002025.SZ,2005-04-13,0.1714,15.3300,18.5000,1.206784,1.000000,因子未变动
002025.SZ,2006-04-07,0.3372,22.5300,33.9900,1.820621,1.206784,因子未变动
002025.SZ,2008-05-28,0.5020,11.4800,23.0500,3.655515,1.820621,因子未变动
002025.SZ,2015-06-25,0.2344,33.0300,43.1400,5.025979,3.848124,因子未变动
002026.SZ,2006-06-22,0.3414,5.7100,8.6700,1.543738,1.016694,因子未变动
002026.SZ,2011-04-11,0.2362,10.9600,14.3500,2.094689,1.599846,因子未变动
002026.SZ,2013-05-13,0.2358,6.0600,7.9300,2.757386,2.107157,因子未变动
002027.SZ,2005-05-11,0.5076,6.1300,12.4500,2.030995,1.000000,因子未变动
002027.SZ,2006-04-11,0.2596,5.2200,7.0500,2.743011,2.030995,因子未变动
002027.SZ,2016-06-30,0.5035,17.0700,34.3800,5.524587,2.743011,因子未变动
002027.SZ,2017-07-06,0.3071,9.4100,13.5800,7.972784,5.524587,因子未变动
002027.SZ,2018-06-29,0.1742,8.9600,10.8500,9.654543,7.972784,因子未变动
002028.SZ,2005-04-28,0.5072,13.3000,26.9900,2.029323,1.000000,因子未变动
002028.SZ,2007-09-18,0.3361,47.8000,72.0000,3.087288,2.049617,因子未变动
002028.SZ,2008-04-15,0.3777,29.6100,47.5800,4.960932,3.087288,因子未变动
002028.SZ,2009-04-20,0.3790,19.5300,31.4500,7.988802,4.960932,因子未变动
002028.SZ,2014-05-16,0.2957,9.9100,14.0700,12.088516,8.514370,因子未变动
002028.SZ,2016-04-25,0.1789,10.9200,13.3000,14.796697,12.148867,因子未变动
002029.SZ,2005-05-26,0.2450,6.1000,8.0800,1.324590,1.000000,因子未变动
002029.SZ,2007-05-23,0.3351,25.0800,37.7200,2.009165,1.335892,因子未变动
002029.SZ,2008-05-08,0.3332,19.3500,29.0200,3.013228,2.009165,因子未变动
002029.SZ,2012-05-08,0.3367,26.5300,40.0000,4.633105,3.072907,因子未变动
002029.SZ,2013-06-07,0.3379,9.6800,14.6200,6.997520,4.633105,因子未变动
002030.SZ,2006-05-17,0.3478,7.6500,11.7300,1.558198,1.016216,因子未变动
002030.SZ,2008-05-14,0.3786,13.6900,22.0300,2.525390,1.569341,因子未变动
002030.SZ,2009-06-10,0.1682,12.0200,14.4500,3.035931,2.525390,因子未变动
002030.SZ,2010-06-18,0.1684,11.8000,14.1900,3.650835,3.035931,因子未变动
002030.SZ,2011-06-17,0.1676,10.3300,12.4100,4.385950,3.650835,因子未变动
002030.SZ,2012-06-15,0.1686,7.8900,9.4900,5.275370,4.385950,因子未变动
002030.SZ,2014-07-15,0.1673,19.5100,23.4300,6.976489,5.809275,因子未变动
002030.SZ,2015-06-17,0.1673,54.4000,65.3300,8.378199,6.976489,因子未变动
002030.SZ,2021-05-19,0.3848,21.8400,35.5000,18.291691,11.253253,因子未变动
002030.SZ,2023-06-13,0.1390,10.8400,12.5900,22.529784,19.398164,因子未变动
002031.SZ,2005-06-16,0.2427,7.4900,9.8900,1.320427,1.000000,因子未变动
002031.SZ,2007-09-18,0.2310,16.0800,20.9100,1.754889,1.349528,因子未变动
002031.SZ,2011-05-31,0.3371,7.6900,11.6000,2.736457,1.814082,因子未变动
002031.SZ,2015-06-15,0.2322,21.6200,28.1600,3.646138,2.799343,因子未变动
002031.SZ,2016-06-30,0.6688,4.7000,14.1900,11.008233,3.646138,因子未变动
002032.SZ,2005-07-01,0.2441,8.7000,11.5100,1.322988,1.000000,因子未变动
002032.SZ,2008-03-28,0.4999,25.4700,50.9300,2.705625,1.353078,因子未变动
002032.SZ,2010-05-27,0.2372,18.0700,23.6900,3.596442,2.743255,因子未变动
002032.SZ,2012-05-17,0.1080,14.1200,15.8300,4.079584,3.638896,因子未变动
002032.SZ,2017-05-25,0.2429,37.0200,48.9000,5.867862,4.442296,因子未变动
002033.SZ,2011-04-28,0.2307,24.5800,31.9500,1.429849,1.100021,因子未变动
002033.SZ,2013-05-09,0.2374,12.8200,16.8100,1.888352,1.440136,因子未变动
002033.SZ,2015-05-22,0.3365,17.5300,26.4200,2.872759,1.906111,因子未变动
002033.SZ,2017-04-11,0.2361,11.5800,15.1600,3.791710,2.896306,因子未变动
002034.SZ,2005-06-09,0.1856,7.2400,8.8900,1.227901,1.000000,因子未变动
002034.SZ,2018-06-04,0.4149,27.2600,46.5900,2.450190,1.433616,因子未变动
002034.SZ,2023-11-23,0.0132,14.9200,15.1200,1.000000,2.666410,因子未变动
002035.SZ,2005-06-06,0.3288,4.4100,6.5700,1.489796,1.000000,因子未变动
002035.SZ,2006-06-19,0.1928,5.1900,6.4300,1.845739,1.489796,因子未变动
002035.SZ,2007-05-17,0.2335,9.8800,12.8900,2.408055,1.845739,因子未变动
002035.SZ,2010-05-13,0.2381,7.8700,10.3300,3.171154,2.415971,因子未变动
002035.SZ,2012-04-24,0.1110,7.8500,8.8300,3.646428,3.241728,因子未变动
002035.SZ,2014-05-05,0.1795,10.5100,12.8100,4.524706,3.712307,因子未变动
002035.SZ,2017-06-09,0.3799,23.4400,37.8000,7.572884,4.695990,因子未变动
002035.SZ,2018-07-05,0.3430,13.4300,20.4400,11.525670,7.572884,因子未变动
002036.SZ,2006-05-23,0.2705,7.1200,9.7600,1.410712,1.029126,因子未变动
002036.SZ,2007-04-18,0.1721,25.5900,30.9100,1.703991,1.410712,因子未变动
002036.SZ,2009-05-08,0.3392,7.4600,11.2900,2.602508,1.719638,因子未变动
002036.SZ,2014-10-30,0.1215,9.5400,10.8600,3.058141,2.686433,因子未变动
002036.SZ,2019-06-28,0.2329,9.0600,11.8100,4.019965,3.083902,因子未变动
002036.SZ,2020-05-29,0.2304,11.0900,14.4100,5.223417,4.019965,因子未变动
002037.SZ,2009-05-27,0.0983,11.4700,12.7200,1.375499,1.240328,因子未变动
002037.SZ,2010-05-13,0.2332,13.3200,17.3700,1.793725,1.375499,因子未变动
002037.SZ,2013-06-07,0.3808,13.1400,21.2200,2.946945,1.824828,因子未变动
002038.SZ,2005-04-19,0.1793,10.8500,13.2200,1.218433,1.000000,因子未变动
002038.SZ,2007-04-18,0.3353,35.0300,52.7000,1.845923,1.226996,因子未变动
002038.SZ,2008-05-09,0.5008,32.4000,64.9000,3.697542,1.845923,因子未变动
002038.SZ,2011-04-27,0.3364,35.0900,52.8800,5.629170,3.735393,因子未变动
002038.SZ,2013-05-28,0.1696,58.4200,70.3500,6.821221,5.664474,因子未变动
002038.SZ,2015-07-15,0.3370,36.1000,54.4500,10.335844,6.852598,因子未变动
002038.SZ,2019-07-04,0.3417,15.8200,24.0300,16.093828,10.595271,因子未变动
002039.SZ,2014-05-16,0.3333,8.5800,12.8700,1.659238,1.106159,因子未变动
002039.SZ,2022-06-16,0.2926,14.6500,20.7100,2.733229,1.933453,因子未变动
002040.SZ,2006-06-19,0.3815,5.6900,9.2000,1.684171,1.041623,因子未变动
002040.SZ,2019-07-05,0.2336,8.5300,11.1300,2.296152,1.759764,因子未变动
002041.SZ,2006-06-07,0.5031,16.0500,32.3000,2.021785,1.004633,因子未变动
002041.SZ,2011-05-19,0.5019,24.2800,48.7500,4.073482,2.028803,因子未变动
002041.SZ,2015-06-10,0.6024,23.8500,59.9800,10.366664,4.122123,因子未变动
002042.SZ,2011-09-01,0.5000,13.1400,26.2800,2.075064,1.037532,因子未变动
002042.SZ,2012-05-11,0.3407,5.9400,9.0100,3.147530,2.075064,因子未变动
002042.SZ,2018-06-06,0.3576,8.9100,13.8700,5.016511,3.222575,因子未变动
002043.SZ,2008-05-27,0.3330,6.1900,9.2800,1.561985,1.041884,因子未变动
002043.SZ,2012-05-22,0.5049,4.0500,8.1800,3.222370,1.595428,因子未变动
002043.SZ,2016-04-28,0.3394,9.1100,13.7900,4.965730,3.280479,因子未变动
002044.SZ,2008-05-15,0.2313,7.0800,9.2100,1.403608,1.078995,因子未变动
002044.SZ,2011-05-18,0.2773,12.1200,16.7700,1.978306,1.429760,因子未变动
002044.SZ,2015-06-03,0.1945,55.0700,68.3700,2.579411,2.077639,因子未变动
002044.SZ,2016-06-13,0.4998,14.5200,29.0300,5.157045,2.579411,因子未变动
002044.SZ,2018-06-11,0.1682,23.2400,27.9400,6.204314,5.160639,因子未变动
002044.SZ,2019-07-10,0.1694,10.0500,12.1000,7.469870,6.204314,因子未变动
002045.SZ,2006-05-15,0.3845,7.8600,12.7700,1.677628,1.032588,因子未变动
002045.SZ,2007-06-08,0.2057,14.2500,17.9400,2.112045,1.677628,因子未变动
002045.SZ,2009-07-17,0.1703,9.5000,11.4500,2.579212,2.139958,因子未变动
002045.SZ,2011-05-27,0.3397,7.9100,11.9800,3.943829,2.603980,因子未变动
002046.SZ,2006-05-29,0.1723,15.2800,18.4600,1.208115,1.000000,因子未变动
002046.SZ,2007-05-28,0.2037,17.7500,22.2900,1.517120,1.208115,因子未变动
002046.SZ,2012-06-27,0.5027,8.3900,16.8700,3.369383,1.675704,因子未变动
002046.SZ,2014-08-20,0.0990,8.0100,8.8900,3.780058,3.405879,因子未变动
002047.SZ,2005-11-30,0.1023,7.7200,8.6000,1.113990,1.000000,因子未变动
002047.SZ,2008-05-26,0.1371,6.0400,7.0000,1.499072,1.293485,因子未变动
002047.SZ,2010-04-26,0.3747,7.0600,11.2900,2.442557,1.527410,因子未变动
002048.SZ,2005-11-11,0.2580,6.5300,8.8000,1.000000,None,缺失因子记录
002048.SZ,2006-04-21,0.2347,14.4800,18.9200,1.760849,1.000000,因子未变动
002048.SZ,2006-09-13,0.4445,12.4700,22.4500,3.170093,1.760849,因子未变动
002048.SZ,2008-04-14,0.4473,12.6800,22.9400,5.771744,3.190310,因子未变动
002048.SZ,2021-11-23,0.1304,21.3400,24.5400,7.606466,6.614588,因子未变动
002049.SZ,2008-11-03,0.3339,3.7700,5.6600,1.559461,1.038722,因子未变动
002049.SZ,2014-06-16,0.5009,24.1700,48.4300,3.241445,1.617711,因子未变动
002049.SZ,2022-08-24,0.2867,172.6300,242.0000,4.586544,3.271798,因子未变动
002050.SZ,2012-04-09,0.5095,12.7000,25.8900,2.275549,1.116241,因子未变动
002050.SZ,2014-06-04,0.2430,9.7800,12.9200,3.032082,2.295183,因子未变动
002050.SZ,2015-04-21,0.5022,11.2700,22.6400,6.091068,3.032082,因子未变动
002050.SZ,2019-05-10,0.2433,10.7300,14.1800,8.500427,6.432269,因子未变动
002050.SZ,2020-06-03,0.2350,17.3800,22.7200,11.112180,8.500427,因子未变动
002051.SZ,2010-12-07,0.3368,44.7400,67.4600,1.585793,1.051710,因子未变动
002051.SZ,2011-05-27,0.2385,26.1200,34.3000,2.082416,1.585793,因子未变动
002051.SZ,2012-06-19,0.2383,26.8800,35.2900,2.733946,2.082416,因子未变动
002051.SZ,2014-05-08,0.1796,15.8100,19.2700,3.367566,2.762907,因子未变动
002051.SZ,2016-06-17,0.1776,18.6600,22.6900,4.128070,3.394878,因子未变动
002051.SZ,2017-06-08,0.1784,20.5000,24.9500,5.024163,4.128070,因子未变动
002052.SZ,2006-10-23,0.2333,22.1200,28.8500,1.304250,1.000000,因子未变动
002052.SZ,2007-05-25,0.4999,25.1100,50.2100,2.607980,1.304250,因子未变动
002052.SZ,2008-04-11,0.2308,11.2300,14.6000,3.390606,2.607980,因子未变动
002052.SZ,2013-06-27,0.5027,8.2000,16.4900,6.818426,3.390606,因子未变动
002053.SZ,2016-09-20,0.4998,14.3500,28.6900,2.095278,1.048004,因子未变动
002054.SZ,2009-09-18,0.3750,19.1700,30.6700,1.647859,1.029979,因子未变动
002054.SZ,2010-09-28,0.2856,14.7300,20.6200,2.327025,1.662322,因子未变动
002054.SZ,2015-06-11,0.2351,15.4500,20.2000,3.228721,2.469492,因子未变动
002055.SZ,2007-05-25,0.2372,18.0700,23.6900,1.311013,1.000000,因子未变动
002055.SZ,2008-06-19,0.2339,10.3500,13.5100,1.711283,1.311013,因子未变动
002055.SZ,2009-06-30,0.2324,7.7600,10.1100,2.229520,1.711283,因子未变动
002055.SZ,2010-05-26,0.2332,12.7900,16.6800,2.907615,2.229520,因子未变动
002055.SZ,2012-05-07,0.5028,8.8700,17.8400,5.863440,2.915286,因子未变动
002056.SZ,2008-05-06,0.4998,15.2800,30.5500,2.022406,1.011534,因子未变动
002056.SZ,2016-05-06,0.5035,14.2500,28.7000,4.172077,2.071502,因子未变动
002056.SZ,2017-04-26,0.5017,7.2400,14.5300,8.372967,4.172077,因子未变动
002057.SZ,2007-05-30,0.1678,16.6200,19.9700,1.201564,1.000000,因子未变动
002057.SZ,2014-05-27,0.5010,7.7700,15.5700,2.414229,1.204789,因子未变动
002057.SZ,2018-06-07,0.3419,7.9300,12.0500,3.679828,2.421663,因子未变动
002057.SZ,2019-06-17,0.3371,11.1300,16.7900,5.551151,3.679828,因子未变动
002058.SZ,2011-04-01,0.5013,11.1700,22.4000,2.038329,1.016434,因子未变动
002058.SZ,2013-06-07,0.1357,6.1800,7.1500,2.373262,2.051295,因子未变动
002059.SZ,2015-05-14,0.5000,12.0800,24.1600,2.074422,1.037211,因子未变动
002060.SZ,2009-06-04,0.1717,7.7200,9.3200,1.237807,1.025308,因子未变动
002060.SZ,2012-06-18,0.1692,6.6300,7.9800,1.517292,1.260607,因子未变动
002060.SZ,2013-06-19,0.1700,4.2000,5.0600,1.827976,1.517292,因子未变动
002060.SZ,2017-06-05,0.5030,4.1400,8.3300,3.740935,1.859240,因子未变动
002061.SZ,2013-05-16,0.3400,6.5800,9.9700,1.618432,1.068132,因子未变动
002061.SZ,2014-05-12,0.2382,3.7100,4.8700,2.124464,1.618432,因子未变动
002061.SZ,2023-05-29,0.3065,4.1400,5.9700,3.371774,2.338215,因子未变动
002062.SZ,2007-05-25,0.3357,17.6100,26.5100,1.505395,1.000000,因子未变动
002062.SZ,2009-04-29,0.3389,16.3500,24.7300,2.276967,1.505395,因子未变动
002062.SZ,2010-05-18,0.3410,11.2100,17.0100,3.455059,2.276967,因子未变动
002062.SZ,2012-05-16,0.2108,5.5400,7.0200,4.461225,3.520682,因子未变动
002062.SZ,2014-04-30,0.2934,3.6600,5.1800,6.446066,4.554556,因子未变动
002062.SZ,2016-04-29,0.2951,5.7100,8.1000,9.228435,6.505477,因子未变动
002063.SZ,2009-05-04,0.4446,14.9400,26.9000,1.838123,1.020876,因子未变动
002063.SZ,2010-06-01,0.2335,21.5400,28.1000,2.397923,1.838123,因子未变动
002063.SZ,2011-05-19,0.2330,18.3700,23.9500,3.126306,2.397923,因子未变动
002063.SZ,2012-05-11,0.2397,14.5900,19.1900,4.111982,3.126306,因子未变动
002063.SZ,2015-07-02,0.2340,22.1900,28.9700,5.454612,4.178041,因子未变动
002063.SZ,2018-07-26,0.2900,6.3900,9.0000,7.747892,5.501004,因子未变动
002063.SZ,2020-07-10,0.2334,11.4000,14.8700,10.167567,7.794906,因子未变动
002063.SZ,2021-06-29,0.1711,7.7500,9.3500,12.266677,10.167567,因子未变动
002063.SZ,2022-07-05,0.1721,6.8300,8.2500,14.816997,12.266677,因子未变动
002063.SZ,2023-07-03,0.1717,7.1900,8.6800,17.887555,14.816997,因子未变动
002064.SZ,2007-04-18,0.2319,48.6200,63.3000,1.301933,1.000000,因子未变动
002064.SZ,2008-04-17,0.5013,16.9800,34.0500,2.610767,1.301933,因子未变动
002064.SZ,2010-05-20,0.5026,9.5600,19.2200,5.303463,2.637935,因子未变动
002064.SZ,2015-06-01,0.5009,10.5700,21.1800,10.894622,5.437023,因子未变动
002065.SZ,2007-05-31,0.3359,26.2300,39.5000,1.505909,1.000000,因子未变动
002065.SZ,2008-05-29,0.5028,17.1000,34.3900,3.028551,1.505909,因子未变动
